id,sin,cobertura,fec_ocu,causa,ent_mun,tipo_perd,monto_ded,monto_ocu
2122,618105,1,20220719,6,24028,3,0,0
124216,642557,1,20221124,6,24028,3,0,0
44657,631305,2,20221002,6,24028,3,0,0
23244,604324,1,20220505,6,24028,3,0,0
41160,629778,2,20220923,6,24028,3,0,0
64949,617312,1,20220715,6,24028,3,0,4000
112418,647201,1,20221217,6,24028,3,0,0
138932,661898,1,20230101,7,24028,4,0,7547.2
227991,730806,1,20240425,7,24028,4,0,1224
3871,595596,1,20220314,7,24028,4,0,2383.06
4387,621349,1,20220806,7,24028,4,0,2600
89890,677858,1,20230101,7,24028,4,0,1687.78
56741,660782,1,20230101,7,24028,4,0,6105.6
112833,690393,1,20230101,7,24028,4,0,2893.6
161649,660319,1,20230227,7,24028,4,0,3365.41
18114,628341,1,20220915,7,24028,4,0,0
86358,674569,1,20230101,7,24028,4,0,4391.81
134679,684782,1,20230101,7,24028,4,0,1979.05
318411,775560,1,20241224,7,24028,4,0,3200
183305,713640,1,20240113,7,24028,4,0,773.32
265898,752414,1,20240818,7,24028,4,0,4520
42506,629197,1,20220920,7,24028,4,0,0
13388,632656,1,20221008,7,24028,4,0,2216.54
189110,704961,1,20231117,7,24028,4,0,1577.6
166268,709748,1,20231219,7,24028,4,0,807.29
37545,608582,1,20220524,7,24028,4,248,1243
169648,720317,1,20240224,7,24028,4,0,3908
25517,632453,1,20221007,7,24028,4,0,0
151778,677487,1,20230524,7,24028,4,0,2396
99943,634508,1,20221018,7,24028,4,0,0
235996,706387,1,20231127,7,24028,4,0,4250.4
187815,718259,1,20240212,7,24028,4,0,4041.22
119177,705725,1,20230101,7,24028,4,0,3200
193334,680041,1,20230614,7,24028,4,0,4444
268324,758555,1,20240917,7,24028,4,2304.88,895.12
80018,622587,1,20220813,7,24028,4,0,2800
78088,654035,1,20230101,7,24028,4,3270.72,14502.88
351527,773474,1,20241212,7,24028,4,0,3200
180997,694734,1,20230812,7,24028,4,0,7600
47373,636599,1,20221027,7,24028,4,0,1937.6
152094,669483,1,20230417,7,24028,4,0,3992
204079,743983,1,20240704,7,24028,4,0,2688
123961,676083,1,20230524,7,24028,4,0,5512
164570,663342,1,20230315,7,24028,4,0,3840
238445,714717,1,20240123,7,24028,4,0,2188.8
212876,716113,1,20240131,7,24028,4,0,1440
246384,711249,1,20231230,7,24028,4,0,0
134451,654428,1,20230101,7,24028,4,0,2622.4
167940,715478,1,20240127,7,24028,4,0,1611.2
190415,707877,1,20231205,7,24028,4,0,2117.6
66521,620645,1,20220801,7,24028,4,0,1409.21
205505,739666,1,20240610,7,24028,4,1921.8,8670.48
342284,769668,1,20241025,7,24028,4,0,3200
274543,761881,1,20241012,6,24028,5,0,5611
213748,729314,1,20240417,6,24028,5,0,2053.01
66666,672647,1,20230101,6,24028,5,0,8391.75
21386,592147,1,20220221,6,24028,5,0,8081.99
232920,717606,1,20240207,6,24028,5,0,3433.25
337484,765062,1,20241029,6,24028,5,0,8000
205232,699783,1,20231016,6,24028,5,0,7337.07
33724,597819,1,20220328,6,24028,5,0,29835.72
306558,763447,1,20241021,6,24028,5,0,15000
334789,775396,1,20241223,6,24028,5,0,28000
206491,735474,1,20240522,6,24028,5,0,9561.29
72162,634212,1,20221014,6,24028,5,0,1780.8
135354,646243,1,20221218,6,24028,5,0,0
147531,710302,1,20231221,6,24028,5,0,18799.74
265179,746571,1,20240722,6,24028,5,0,19647.48
332026,773887,1,20241216,6,24028,5,0,60000
313874,771433,1,20241203,6,24028,5,0,35000
290189,766373,1,20241106,6,24028,5,0,20000
211651,703292,1,20231107,6,24028,5,0,7000
276159,760639,1,20241006,6,24028,5,0,15000
28058,626721,1,20220906,6,24028,5,0,17547.12
48997,621826,1,20220809,6,24028,5,0,4945.75
302155,747259,1,20240725,6,24028,5,0,6810.5
70213,613958,1,20220626,6,24028,5,0,36960
84091,669148,1,20230101,6,24028,5,0,7317.77
138144,654183,1,20230101,6,24028,5,0,13629.84
17780,626133,1,20220903,6,24028,5,0,8192.99
142043,691504,1,20230101,6,24028,5,0,10000
237950,765596,1,20241101,6,24028,5,0,7000
128194,688600,1,20230101,6,24028,5,0,14630.86
134773,690493,1,20230814,6,24028,6,0,194600
203929,729322,1,20240417,6,24032,1,23150,171022.06
19812,634385,1,20221016,6,24032,1,12070,10701.79
270055,775409,1,20241223,6,24032,1,0,15000
40812,653234,1,20230120,6,24035,1,0,-0.01
76729,638081,1,20221103,6,24035,1,0,2755
316638,773579,1,20241213,6,24035,1,0,15289.5
134316,690575,1,20230101,7,24035,4,341.8,1367.2
188452,710492,1,20231223,6,24036,1,12535,86850.81
153284,661326,1,20230303,6,24046,1,0,147400.02
186861,704031,1,20231110,6,24047,1,13095,72507.85
212936,744636,1,20240708,6,24050,1,10920,31837.29
188880,713309,1,20240115,6,24050,1,0,0
279146,743502,1,20240702,6,24050,1,0,0.01
43118,625919,1,20220901,6,24050,3,0,130000
77005,657294,1,20230101,6,25001,5,0,15650.79
8267,620148,1,20220730,6,25006,1,0,3525.99
104620,695725,1,20230101,6,25006,1,0,97636.32
66761,645791,1,20221209,6,25006,1,0,0
100867,652633,1,20230112,6,25006,1,0,124830
326856,774306,1,20241217,6,25006,1,0,214550
107944,678021,1,20230101,6,25006,1,0,7224
206558,741218,1,20240618,6,25006,1,5200,2979.04
182648,682062,1,20230626,6,25006,1,7935,28563.46
35452,598657,1,20220330,6,25006,1,0,0
290236,752041,1,20240817,6,25006,1,17794.95,40608.29
67995,653253,1,20230120,6,25006,2,0,0
51557,613491,1,20220622,12,25006,2,0,147630
67995,653253,1,20230101,6,25006,2,0,97736
94619,677673,1,20230601,6,25006,3,0,0
70735,613704,2,20220624,6,25006,3,0,0
54850,622901,1,20220815,7,25006,4,0,0
81170,665881,1,20230101,7,25006,4,0,6621.16
177089,692905,1,20230830,7,25006,4,0,1144
39463,664544,1,20230101,7,25006,4,3234.8,13925.2
87897,684675,1,20230101,7,25006,4,0,1796
18168,621344,1,20220806,7,25006,4,0,1512
68883,656696,1,20230101,7,25006,4,0,2072
95377,656680,1,20230101,7,25006,4,0,2104
57817,629211,1,20220921,7,25006,4,0,1933.97
2717,624644,2,20220825,7,25006,4,0,735
43530,603452,1,20220501,7,25006,4,0,2622.4
261313,720644,1,20240226,7,25006,4,0,4416
167855,717979,1,20240210,7,25006,4,0,2396
317697,761402,1,20241009,6,25006,5,0,15000
20579,625090,1,20220829,6,25006,5,0,17275
286775,736398,1,20240528,6,25006,5,0,30000
138303,702385,1,20231101,6,25006,5,0,0
200824,728544,1,20240412,6,25009,1,2682.5,19340
47347,619459,1,20220727,7,25011,4,0,6480
89591,667979,1,20230101,6,25012,1,0,7140
269155,745978,1,20240716,7,25015,4,0,3320
85250,680650,1,20230101,7,26029,4,0,1690.98
252630,747916,1,20240615,6,26030,1,0,48345.49
62260,656703,1,20230101,6,26030,1,0,0
841,603145,1,20220322,6,26030,2,0,159600
8428,649812,1,20221205,6,26030,3,0,15000
240465,717640,1,20240208,7,26030,4,0,1280
205337,695182,1,20230903,6,26042,1,0,59538.6
283135,731773,1,20240312,6,26048,1,0,85723.35
88316,650686,1,20221213,6,26048,1,0,87135.18
225257,718702,2,20231221,6,26048,1,0,0
197621,745185,1,20240627,6,26048,1,0,14000
197488,703488,1,20231015,6,26048,2,0,78410.5
26656,627819,1,20220912,6,26048,3,0,0
80188,656247,1,20230101,7,26048,4,0,45240
75985,663679,1,20230101,7,26048,4,0,10097.73
84991,693477,1,20230101,7,26048,4,0,2760
12634,649016,1,20221225,6,26070,1,0,0
186740,680674,1,20230619,6,28003,1,3650,8055.64
13761,632250,1,20221005,6,28003,1,0,39000
116251,636643,1,20221025,6,28003,1,0,0
109487,662411,1,20230309,6,28003,1,9930,727.2
235269,716744,1,20240203,6,28004,1,0,40000
324515,766103,1,20241105,6,28009,1,0,15000
144150,685027,1,20230713,6,28009,1,45205,140.76
90428,670804,1,20230424,7,28009,4,0,-3199.99
58347,626346,1,20220905,6,28009,5,0,2627.45
153929,686590,1,20230721,6,28022,1,0,0
199987,743612,1,20240701,6,28022,1,0,92265.35
219408,706511,1,20231122,6,28022,1,0,0
61744,640112,1,20221114,6,28038,1,0,0.01
9868,600171,1,20220408,6,28038,1,0,0
87933,633683,1,20221013,6,28038,1,24020,28073.58
66075,625870,1,20220901,6,28038,1,0,5512.53
264279,752958,1,20240823,6,28038,1,0,0.01
120960,682790,1,20230101,7,28038,4,0,1529.18
178850,671920,1,20230501,7,28038,4,0,2613.6
230802,740484,1,20240617,7,28038,4,0,1320
232143,744408,1,20240531,7,28038,4,0,1344
340105,770898,1,20241201,6,28038,5,0,18959.09
182070,698742,1,20231009,6,28038,5,0,8544.61
172308,705307,1,20231118,6,28038,5,0,20091.15
107102,638043,1,20221103,6,28038,5,0,3584.63
103374,683794,1,20230101,6,28038,5,0,12000
14709,592756,1,20220224,6,28041,1,0,90266.1
63861,645812,1,20221209,6,30138,3,0,0
284714,746818,1,20240723,6,30161,1,0,0
72701,630627,1,20220927,7,30193,4,0,1480
130586,697450,1,20230101,6,31050,1,5853,23579.12
227306,700027,1,20231017,6,31050,1,0,12203.78
205846,693977,1,20230906,6,31050,5,0,4810.67
257300,725120,1,20240320,6,32017,1,0,0
141574,676574,1,20230526,7,32017,4,0,1437.6
142559,650264,1,20221229,6,32039,1,0,48219.52
90492,665564,1,20230324,6,1001,1,0,110333
134949,681982,1,20230101,6,1001,1,5450,3534.34
228144,732280,1,20240505,6,1001,1,0,0
174154,677131,1,20230530,6,1001,1,0,0
33827,609784,1,20220603,6,1001,3,0,10000
3173,607979,1,20220525,7,1001,4,0,2309.49
134752,663114,1,20230101,6,1001,5,21230,27423.82
86403,652937,1,20230101,6,1001,5,0,14931
133334,705565,1,20230101,6,1005,1,0,6000
155795,662921,1,20230312,6,1005,1,8310,7449.25
71404,646639,1,20221212,6,1005,1,0,-24000
57575,633021,1,20221010,6,2001,1,5315,-5315
222767,749405,1,20240804,6,2001,1,0,0
262921,730126,1,20240420,7,2001,4,0,22800
157557,700795,1,20231021,6,2004,1,0,26504.72
140886,662618,1,20230101,7,3008,4,0,1307.77
174974,691767,1,20230730,6,4002,1,0,3772.97
77790,682171,1,20230101,7,5030,4,0,1508.5
298474,748018,1,20240727,7,5030,4,2537.01,10377.18
274438,753797,1,20240828,6,5030,5,0,35000
246780,718111,1,20240211,6,5035,1,0,0
88805,621120,1,20220804,7,5035,4,0,0
185193,725232,1,20240321,6,5035,5,0,55212.09
41813,668235,1,20230101,6,6002,1,0,9108.14
147261,713672,1,20240101,7,6002,4,0,1512
290672,743257,1,20240701,7,6002,4,0,2322.4
11808,649899,1,20221231,6,6007,3,0,0
14686,616244,1,20220708,7,6007,4,0,8394.4
208482,712880,1,20240112,6,6009,1,3825,16175
180118,706469,1,20231127,7,6009,4,0,3200
212654,743202,1,20240701,7,6009,4,0,2028.03
84793,668892,1,20230414,6,6010,1,0,1780
286376,733192,1,20240510,6,6010,1,7015,10420.41
256034,741109,1,20240617,6,8037,5,0,3835.81
66262,657298,1,20230101,6,9002,1,0,7300
39244,598917,1,20220401,6,9002,3,0,0
129360,687876,1,20230101,7,9003,4,0,3996
260083,740328,1,20240615,6,9005,5,0,4227.21
103933,648857,1,20221224,6,9006,1,0,-10000
281320,745175,1,20240710,7,9007,4,0,3200
248812,754527,1,20240901,7,9007,4,283.2,1132.8
284603,728725,2,20240413,6,9014,1,0,0
311254,754405,1,20240830,6,9015,1,0,0
122382,676386,1,20230101,6,9015,1,0,4500
157748,696557,1,20230925,6,9015,1,5304,19303.5
293446,760070,1,20241002,6,9016,1,0,0
41908,664488,1,20230101,6,9016,1,9447,71747.4
98405,633035,1,20221010,6,9016,1,1777.2,7108.8
6343,622245,1,20220811,6,9016,3,0,0
248255,760743,1,20241004,6,9016,5,0,20831.48
253245,712585,1,20240105,6,10004,1,0,0
54899,668020,1,20230320,6,11003,1,0,0
237543,711224,1,20231230,6,11005,1,0,95000
47010,607322,1,20220521,6,11007,1,6765,31305.66
246815,745984,1,20240716,6,11007,1,0,0
278612,727915,1,20240408,7,11007,4,0,2120
189539,722763,1,20240304,7,11007,4,0,11996
8351,620778,1,20220720,7,11007,4,0,0
228560,710269,1,20231221,7,11007,4,0,2800
48965,650679,1,20230101,7,11007,4,0,1558.8
217118,736973,1,20240525,6,11015,1,1262.5,11877.64
88788,634192,1,20221013,6,11015,1,7422,18777.18
273593,745306,1,20240705,6,11015,1,0,12000
152544,680669,1,20230619,6,11015,1,0,1036
67655,637214,1,20221027,6,11015,3,0,1572.5
211413,702890,1,20231105,7,11015,4,0,9684
148064,705778,1,20231122,7,11015,4,0,1920
148002,701781,1,20231027,7,11015,4,0,1364
40640,644402,1,20221130,6,11017,1,0,4654.5
178169,685586,1,20230715,7,11017,4,0,3526.4
345038,774125,1,20241212,7,11017,4,0,3200
145415,682962,1,20230629,7,11017,4,0,2496
25181,614192,1,20220617,7,11017,4,756,4101.85
27662,622229,1,20220804,7,11017,4,0,1693.03
145753,676210,1,20230524,7,11017,4,0,5204.8
219189,754114,1,20240828,6,11017,5,0,30000
260815,759831,1,20241001,6,11017,5,0,20227.81
203630,686095,1,20230721,6,11020,1,0,0.01
64449,671407,1,20230101,6,11020,1,0,15000
114156,704980,1,20230101,6,11020,1,0,55000
85364,682971,1,20230101,6,11020,1,8860,32684.74
8788,640264,1,20221111,6,11020,1,0,48396.94
203759,733161,1,20240510,6,11020,1,4440,8934.08
69306,623402,1,20220818,6,11020,1,0,-10000
85357,772988,1,20240101,6,11020,1,0,0
3593,642835,1,20221126,6,11020,1,0,-4605
335092,772253,1,20241207,6,11020,1,0,10422.57
238750,742259,1,20240614,6,11020,1,0,24850
70316,753186,2,20240101,12,11020,1,0,0
135104,675085,1,20230519,6,11020,1,0,0
123090,701658,1,20231027,6,11020,1,8783,-39551.03
189005,681831,1,20230623,6,11020,1,7615,11905
238977,738658,1,20240605,6,11020,1,0,0
103705,637550,1,20221029,6,11020,1,5295,43586.6
153772,708983,1,20231213,6,11020,1,0,12967.64
133825,698845,1,20231005,6,11020,1,0,0.01
93259,688898,1,20230101,6,11020,1,0,0.01
264478,775937,1,20241227,6,11020,1,0,30000
9165,621485,1,20220807,6,11020,2,0,245700
4569,610310,1,20220606,6,11020,3,0,0
2219,627796,1,20220912,6,11020,3,0,1352.5
83058,643230,1,20221128,6,11020,3,0,25000
81636,645912,1,20221206,6,11020,3,0,2055.63
170890,681301,1,20230619,7,11020,4,3862,17412.52
70712,681008,1,20230101,7,11020,4,0,2372
242598,729518,1,20240416,7,11020,4,0,0
125596,663826,1,20230101,7,11020,4,0,846.4
133261,683860,1,20230101,7,11020,4,0,1920
241685,736592,1,20240528,7,11020,4,0,3200
169611,719940,1,20240222,7,11020,4,0,4072
266994,729880,1,20240419,7,11020,4,0,1926.4
271660,730525,1,20240420,7,11020,4,0,3040
208546,722000,1,20240303,7,11020,4,0,11244
290369,734259,1,20240430,7,11020,4,0,1653
185585,717335,1,20240206,7,11020,4,5231,22063.99
83026,651090,1,20230101,6,11020,5,0,49900.76
266458,752860,1,20240811,6,11020,5,0,18497.58
66240,610156,1,20220605,6,11020,5,0,5317.4
56813,663840,1,20230101,6,11020,5,0,2126.5
47269,660534,1,20230101,6,11020,5,0,20069.35
329876,758133,1,20240922,6,11020,5,0,24190.92
192571,700147,1,20231016,6,11025,1,14065,57330.48
266484,747509,1,20240727,6,11027,1,0,0
289464,752531,1,20240817,12,11027,1,0,0
45842,604803,1,20220507,6,11030,1,0,-15000
30621,637072,2,20221027,6,11031,3,0,0
177318,717665,1,20240208,7,11037,4,0,0
301096,750532,1,20240808,7,11037,4,0,3200
30224,646651,1,20221214,6,11046,3,0,0
25573,645657,1,20221209,6,13048,1,0,1441.7
285391,754290,1,20240830,6,14001,1,0,0
33620,604817,1,20220506,6,14006,1,2000,2817
117281,655914,1,20230101,6,14013,2,0,207670
99324,641690,1,20221122,6,14015,3,0,0
189428,694883,1,20230913,7,14015,4,0,1052
27771,655723,1,20230101,6,14018,1,9483,28320.33
22422,605101,1,20220510,6,14018,5,0,36620.32
322,604753,1,20220508,6,14022,1,12840,36637
139872,709028,1,20231213,6,14022,1,16730,-22691.7
164469,680731,1,20230617,6,14024,2,0,674900
98174,673332,1,20230510,6,14039,1,0,-7816.01
48496,636133,1,20221025,6,14039,1,0,0
187227,720657,1,20240226,6,14039,1,7500,10078.5
34178,662626,1,20230101,6,14039,1,0,26857.37
284557,759918,1,20241002,6,14039,1,1956,35387.61
322453,772894,1,20241210,6,14039,1,0,0.01
46706,605157,1,20220510,6,14039,1,0,45515.9
193366,711111,1,20231228,6,14039,1,0,3420
3869,615431,1,20220704,6,14039,1,0,0
202980,705902,2,20231123,16,14039,2,0,106780
77409,669481,1,20230101,6,14039,2,0,413160
241112,755014,2,20240903,16,14039,2,0,379900
25897,627150,2,20220907,16,14039,2,0,674900
64314,642723,1,20221127,6,14039,3,0,0
60737,625245,1,20220829,6,14039,3,0,0
47851,607223,1,20220521,6,14039,3,0,0
119351,647209,1,20221217,6,14039,3,0,4085
228514,709499,1,20231214,6,14039,3,0,0
104103,641724,1,20221122,7,14039,4,490,1960
3670,616448,1,20220708,7,14039,4,0,1280
16165,615982,1,20220707,7,14039,4,0,3600
174976,692831,1,20230830,7,14039,4,0,0.01
72830,630229,1,20220927,7,14039,4,0,13915.72
221995,727766,1,20240408,7,14039,4,0,1347.2
64886,680639,1,20230101,7,14039,4,0,1784.8
79558,639446,1,20221110,7,14039,4,0,2947.2
34052,638422,1,20221031,7,14039,4,0,0
26520,657641,1,20230101,6,14039,5,0,29509.25
29712,655430,1,20230101,6,14039,5,0,8771.49
3848,636594,1,20221027,6,14039,5,0,3500
97226,639059,1,20221108,6,14039,5,0,11811.18
100980,641576,1,20221122,6,14039,5,0,25118.5
12653,588744,1,20220131,6,14039,5,0,1840
118384,646170,1,20221210,6,14039,5,0,1754
268485,734583,1,20240518,6,14039,5,0,5000
61259,668461,1,20230412,6,14050,1,8334,25861.16
287994,733292,1,20240511,6,14053,2,0,94430
286558,754232,1,20240830,7,14053,4,0,1871.71
328323,766864,1,20241108,6,14063,1,0,0
202821,693805,1,20230828,6,14067,1,0,169680
186184,692397,1,20230828,7,14073,4,0,1240
119672,692179,1,20230101,6,14093,1,2847,4971.25
82493,665044,1,20230322,6,14093,1,4960,36172.5
189851,724693,1,20240319,6,14097,1,0,0.01
112582,641327,1,20221120,6,14097,1,8575,8438.2
19566,606729,1,20220518,6,14097,3,0,0
6958,629884,1,20220925,6,14097,3,0,0
9325,602471,1,20220425,7,14097,4,0,4664
178097,674552,1,20230517,6,14097,5,0,29078.5
72101,646755,2,20221214,15,14098,1,0,-52500
45261,620142,1,20220723,6,14098,1,0,0
204032,720155,1,20240223,6,14098,1,0,3224.58
91158,638626,1,20221106,6,14098,2,0,176800
91432,646802,1,20221120,6,14098,3,0,0
72944,644423,1,20221205,6,14098,3,0,16850.22
45952,633290,1,20221010,6,14098,3,0,0
6413,589654,1,20220208,7,14098,4,225.6,0
59073,659209,1,20230101,7,14098,4,0,3996
118234,661951,1,20230101,6,14098,5,0,61045.99
60645,672187,1,20230101,6,14098,5,0,19486
245182,751214,1,20240812,6,14098,5,0,16030.47
12554,590271,1,20220211,6,14098,5,0,3610
121810,694137,1,20230907,6,14101,1,0,0.01
119746,686195,1,20230101,6,14101,1,0,0.01
64062,611987,1,20220614,6,14101,3,0,0
337169,773313,1,20241212,18,14116,2,0,60000
124287,663581,1,20230305,6,14120,1,0,0.01
14309,653643,1,20230101,6,14120,1,24243,1392.39
145721,664813,1,20230321,6,14120,1,0,4128.2
84315,682192,1,20230101,6,14120,1,0,0
34256,617062,1,20220712,9,14120,1,0,0
75069,634585,1,20221014,6,14120,1,0,3790.75
285215,745422,1,20240712,6,14120,1,16740,11154.28
265001,740380,1,20240616,6,14120,1,0,0.01
256103,736245,1,20240527,6,14120,1,2128,9708.05
37894,602624,1,20220422,6,14120,1,18117,33945.15
86909,684024,1,20230101,6,14120,1,20270,11503.9
130608,706014,1,20231123,6,14120,1,8283,-8283
97499,663517,1,20230101,6,14120,1,5565,54.5
316331,774441,1,20241218,6,14120,1,0,7000
331980,762345,1,20241015,6,14120,1,0,15000
216591,702416,1,20231101,6,14120,1,0,0.01
124770,662800,1,20230101,6,14120,1,14550,227950
203393,732292,2,20240505,6,14120,1,0,0
164465,685909,1,20230715,6,14120,2,0,201400
19903,613789,1,20220624,6,14120,3,0,0
18140,595183,1,20220311,6,14120,3,0,0
125286,658377,1,20230122,7,14120,4,1585.15,8690.51
93924,649481,1,20221229,7,14120,4,0,1209.25
209575,721239,1,20240229,7,14120,4,0,757.12
108956,655171,1,20230101,7,14120,4,1437,6549.14
74435,667237,1,20230101,7,14120,4,3747.26,14989.42
123919,662763,1,20230101,6,14120,5,0,3134
110284,691959,1,20230101,6,14120,5,0,3000
53315,639840,1,20221111,6,14120,5,7221,33535
80158,668113,1,20230101,6,14120,5,0,5820.5
232888,712741,1,20240111,6,14120,5,0,52598.74
13550,588536,1,20220128,6,14120,5,0,3080.25
303689,761501,1,20241010,6,14120,5,0,30000
169855,671625,2,20230428,16,14121,2,0,0.01
44379,646597,1,20221213,6,15013,1,0,30000
239884,751992,1,20240817,6,15013,1,0,10000
32510,599091,1,20220404,99,15024,3,0,0
280788,755536,1,20240905,7,15058,4,1120.87,2079.13
294385,755832,1,20240908,6,15058,5,0,5600
331088,762686,2,20241016,15,15065,2,0,156600
28473,641197,1,20221119,6,15071,1,0,12272.9
28473,641197,1,20221119,6,15071,3,0,18000
176179,701591,1,20231027,6,15095,1,0,25414.34
288025,759317,1,20240928,6,15104,1,10925,24075
19792,624845,1,20220826,6,15104,3,0,5500
180667,712934,1,20240112,7,16006,4,0,3875.2
135596,677091,1,20230101,7,16012,4,0,908
350363,773024,1,20241210,6,16030,1,0,45938.64
83672,683240,1,20230701,6,16053,1,0,-9999.99
258190,757770,1,20240919,6,16053,1,0,0.01
160328,666782,1,20230331,6,16053,1,7690,5548.9
110973,651974,1,20230114,6,16053,1,0,0
7083,633144,1,20221007,6,16053,1,10395,5570.34
223122,698525,1,20231006,6,16053,1,0,0.01
7083,598878,1,20220401,6,16053,3,0,0
48720,628756,1,20220919,6,16053,3,0,119000
161292,697482,1,20230929,7,16053,4,0,1996
17017,637538,1,20221029,7,16053,4,0,1282.4
147018,699656,1,20231016,7,16053,4,0,2140
262422,757721,1,20240911,7,16053,4,0,6117.6
97644,650618,1,20230101,7,16053,4,0,4116
50188,620704,1,20220802,7,16053,4,0,3941.58
234519,716507,1,20240131,7,16053,4,2467,15128.56
81280,679268,1,20230101,6,16053,5,0,42271.95
48610,627974,1,20220912,6,16056,2,0,68000
283678,752691,1,20240821,6,16065,1,0,0
8948,592094,1,20220222,6,16066,3,0,50000
2324,634147,1,20221016,6,16069,3,0,0
166672,708036,1,20231202,6,16069,3,0,0
245542,746527,1,20240720,7,16069,4,0,3200
26087,644391,1,20221204,6,16075,1,8040,54730.65
184643,722735,1,20240304,6,16083,1,0,24350
47280,629765,1,20220912,4,16083,1,20075,44665.88
112343,687148,1,20230726,6,16084,2,0,0
320710,757472,1,20240917,6,16102,1,0,29430.1
306697,767017,1,20241108,6,16102,1,0,11055.08
111262,732199,2,20240501,16,16102,2,0,427500
93688,634901,2,20221019,15,16102,2,0,190380
312902,764863,2,20241027,15,16102,2,0,210000
85921,674288,1,20230101,7,16102,4,0,3200
156149,675654,1,20230522,7,16102,4,0,1865.6
283419,763867,1,20241023,7,16102,4,0,3200
277045,741644,1,20240620,6,16102,5,11985,8643.2
151641,708465,1,20231209,6,16108,1,0,0
52261,623749,1,20220816,6,16108,1,0,7753.5
236550,753275,1,20240823,6,16108,1,0,0.01
13087,620872,1,20220802,6,16108,2,0,29400
212456,706031,2,20231124,15,16108,3,0,0
173421,721010,1,20240213,7,16108,4,0,4542.5
207211,739657,1,20240611,7,16108,4,0,3200
304951,764686,1,20241028,7,16108,4,0,4370
268314,763413,1,20241017,7,16108,4,0,3521.65
203598,699514,1,20231014,7,16108,4,0,2640
